的	白勺
𩂟	雨戊
𣾽	水三毛
𣿇	水禾今心
𧀒	艸女束攴
䏾	月丰廾扌
𡖱	多人半
𬊭	火日业
㘇	口火火冂木
𣲦	水少
𦝃	月木木
𩷕	魚良
𫈈	艸人𠂇口
𦡲	月宀心皿丁
𩟡	食业土寸
濓	水亠兼丿
𠶒	口心日一
𬦸	足日比
垹	土丰邑
𨛦	尹口邑
𧤸	角囟又八夂
𤯿	广氐立厂生
𠎬	人竹之寸
𩵃	鬼齊示
𫯧	大人乍
𩷛	魚角
𧣠	角正
𪲾	木爪可
塸	土匚三口
𡜵	女甫
嗘	口爪幺大
𠸺	口辵屰
𤁙	扌八水戌口
嘅	口食旡
𢜠	心日月
𥽪	米竹馬
薟	艸亼口口从
𪹂	彐火又土
𢤡	心三石
𪼀	王帝
𬖵	米宀必山
㩡	扌三石
𪤤	土示彑
𨮊	金甘匚八斗
𧋿	虫心夬
𫆥	戶月亠儿
𠺭	口人丰廾扌
𠳒	口天上
𢠐	心魚
㖪	口戈口一
𪃙	者鳥
恾	心艸亡
𦒹	耂宀
啿	口甘匚八
𨒸	辵才子
𥾿	糸午
𡁺	口水衣公
𤉜	火广木
噷	口音欠
𤓛	火光羽隹
𤋹	火木古
𪬳	亡心口貝
𬏇	田王廾
㨢	扌厶肉比
𥐏	矢豆尸㇕口
𢆪	幸土里
𬚸	舌肉
𨄂	足良邑
𧏳	虫扌甫
氽	人水
𡲫	尸毛布
𠼾	口山宀示
𤑭	火三石
𢟔	心辵食
𥼳	米亞心
𠲵	口去力
𫉚	艸言戶
𤍄	火示且
𬏠	疒幺㇕
𩙌	几二辵俞
𪨣	山乞
𣇝	日冫令
𣾾	水少丶不口
𧻪	走戈十
𫥸	刀卜口
𣛩	木竹入王
𥌸	目門𠂊臼
𧛇	衤長
𪷮	水先舍
𫾕	扌屮日心
𠄽	二扌非
𨇣	足臣𠂉丶見
𤶄	疒人壬
𡃑	口言青
潷	水竹聿
𦂻	糸行聿
𪒽	黑三石
𬉽	火山乙
𠡏	生力
𬒏	石山巴
哯	口見
𪀎	史鳥
𠻂	口山言
𢯘	扌艸化
𬛏	北月囟
𠤆	勿水者
㖔	口天口
𩷊	魚丩攴
𥺎	米且八
𥇹	目貝寸
𪶊	水文寸
𢝀	心穴犬
溩	水烏
𫾗	扌言亼冊
𫊩	虫及
𥩉	穴牙雨田
𦅲	糸走戉
𠺵	口耳戈
𫇐	至二人口又
𡏘	土頁夂
𠶘	可歹刀
𢀥	巨丰邑
䤠	金止
𥸿	巴米
䖡	虫丑
𡀣	口堇力
𠴝	口水王
𩺌	魚世冂巾
𢺖	扌日一口口甘衤
𩼤	魚亠回禾
𦢴	月公儿穴犬
㫾	日尚
𠻃	口車干
𬳦	香今貝
𠹛	口屮豆
𠖾	冫末
𬞢	艸爪可欠
𬈗	水扌爪女
𦼟	艸糸了儿
𪮴	扌尸婁
𡮶	重尚
䲨	工鳥
𣋝	日三口木
𣲹	水冄
𣗒	木金十
𥠯	禾艸卜口
㐱	人彡
𫿕	方攴艸几二
𦚭	月虫
𫇌	自犬大申
𡃐	口巾單
𣩁	歹匕扌斤
嗂	口肉缶
𡀶	口水厂白小
𠿸	口艸口口亏
𡺦	山乃又皿
𩇢	青尚手
𤯊	艸亼小甘
𥗹	石艸魚禾
忼	心亢
𬐸	虎田皿竹
𫥧	出四十乚
𬡶	衤黑土
𠞹	釆心刀
𪴹	正水去
𦀿	糸尸毛
𥽌	米辵首
𠰍	口主
𫤄	人吏扌隹
𠢬	無力
𦆺	糸令頁
鬂	長彡斤廾
絩	糸兆
𫣃	令宀女
𣉲	日隹又
𤺶	疒馬又
𬞊	艸宀㇕皿丁
檺	木京豕
呡	口民
𠸠	口亦口
𪴞	白⺍木日月
𱿜	虫心
𬓰	禾夜
萾	艸乃又皿
𢭽	扌水冂儿
𤚦	牛古木
𣟫	木艸門月
𱤕	木艸奔
𬚀	尹口羊非
𬣈	言人𤰇
𪪉	幸每攴
𣛟	木尚手
𧚠	王廾衣
𬱻	立几二
𡡦	女阜八豕
𪁂	亦鳥
𨧟	金刀丶心
䃄	石京
𤊨	火戈口一
𤪊	王金令
𫼌	戶共
𩍢	革雨田
𤈟	女口火
𫏊	足人壬
𫰴	女宀牛
㓭	日勹亡刀
𣉹	日行余
𧡊	人本見
𫑯	良邑白大十
挗	扌大弓
𡴯	山乙
𫇿	艸束
𡁛	口女束攴
𬴭	長彡犬虫
𣠗	木㠯止彐冂巾
𥙓	示乚用
𫘵	京口了
𠼕	口扌非
𫌢	見南
𨙌	竹食卩辵一兀
𬹏	麻文口
𫡉	宀子中
𪶏	水去竹
𬪼	重夕
𩀳	王廾𠂇厶隹
𫿇	方攴且
𫽻	扌二扌廾扌
𪥛	辛甲大
緍	糸氏日
𣄖	㫃風
𬃴	木木百
蕯	艸阜夂一生
𧶬	貝女日一
葇	艸矛木
㗜	口亠幺田
𣠲	木示曲豆
𣛥	木非心
𪖬	每鼻
𡄧	口言魚魚
𨀺	足歹刀
𨁘	扌止足
𬘋	糸斤斤貝
𬨠	辵升
𥣽	禾隹中中
𡴉	屯凡
枛	木爪
𡤊	女壬水者
𠴚	口人乍
𠶃	口王一兀
𬡴	衤糸白巾
𫗂	几二辵食
𫨩	厶口比
㨃	扌京京
𥺻	米金
𬩱	辵㠯堯
𬇫	水扌巴
𢳝	扌革力
𦷩	艸石丿之
𬑸	矢豆穴犬
𠜭	刀扌冂儿
𬩩	辵及冃目又
𠄳	二去力
𨸾	阜北
𬕼	竹矢口亡
𫉎	艸木五口
爙	火衣口口甘
𤇥	火立
𦢄	月非衣
𡃺	口辵堯
𥽔	米糸白巾
𧼌	豸走
𧊎	虫戉
𩴚	鬼齊示
𫪗	口戈止
𧖰	血卯
慤	南几殳心
秱	禾同
𬤴	谷頁
𬎣	瓜丿之
𫪏	口水勿
𬏌	由走己
𬗻	糸工二又皿
𧙽	衤虫
𠗰	冫王人彡
嗙	口凡方
𫴬	文寸竹
𫯵	大丶不口邑
㯊	木正烏
𦀻	糸己攴
㑏	人宀寸
𩵞	魚千
𫥩	囟五口
𢺛	扌門單
𤵳	疒本
䀲	目每
𨇍	足夫夫車
𢽙	尸毛攴
𢪲	扌比
𱑛	爿士卯冫
𪂰	鳥广氐
𬐎	白卒
𪨜	尺行术
𠽈	口水戔
𠀧	巴三
箤	竹卒
𡔒	土日衣口口甘
𫠯	王廾下
𪞷	出廾
𡂌	口真少
𫎰	赤糸田
𠗣	冫亼冊
𬹸	齒米舛
𤍃	火水每
𡮽	小大辵盾
𦄓	糸白卯儿
𪝮	人言先
𬩄	乃辵八豕
𪢆	口辵者
𦙤	月毛
𧋇	虫厂止
𣈞	日穴工
𨉟	身亼口卩
𤎏	火皿从
𥟌	禾艸凡
𨄑	足勹畐
𩪵	骨婁攴
𢶥	扌水隹十
𤞑	犬回
𨱽	長申丿
𤞩	犬且力
𠔦	另斤廾
𢷣	扌廾牙廾
𫧬	午言者
𧓏	虫耳又从
𤰁	廾牙廾扌生
𥮇	竹丰邑
𪞅	了儿艸厶口
𪳔	朱亼冊
𨑮	辵人十
𠻪	口水火火
𥊜	目言夬
𧵟	貝瓜
𠠚	齒刀
𫦇	分水刀亡
洏	水而
𫃚	糸卜
𡂙	口辵尸毛牛
𢭵	扌女又力
𪶚	水未心
𠖝	冃兀彡令
𤻒	疒石卒
𨃻	足歹刀火
𤋼	火艸古
𣻅	士口水少
𬇭	水少下
𠿿	口羊我
𠹚	口口貝
𢀫	巠人壬几
𬛲	升至
𪓪	黽口千土
𪭸	扌口斗
𫆸	肉八酉寸
𫉩	艸口烏
𩘪	風穴公
𪉥	鹵每
𡔃	土堇隹
𠬒	去骨
𥴗	竹糸了儿
𤎎	火麻
𫴳	彐寸王廾
𦁂	糸人半
𠿴	口石貝寸
𥋵	目音欠
𢰥	扌艸厶口
﨡	虫生
𤖸	爿主
𪺤	爿另刀
𲎚	王廾南豆支
𨮍	金亠回禾
𪁵	尸㇕口鳥
𬊊	火王廾
𰇼	口厶大彡
𣆏	日不一
𪁶	辵寸鳥
𩠘	首夕卜
𢗠	心七刀
𨯘	金人亼口口从
𥻡	米眉
𥋶	目亠回禾
𣛭	木者邑
𬕻	竹耳田心
橷	木白北儿
𬡋	衤匚巾
𡚦	女丶
𩻕	魚酉冂儿
袩	衤卜口
𥌎	目雨而
𫅡	羊丑善
𦋦	四十乚出
𤆻	火七刀
𣖙	木羊大
𫃸	糸扌爪女
噋	口京京攴
𣾶	水阜八豕
𫄂	糸竹聿
㧍	扌方
𬗂	米三耳
𢫑	扌夕卜
𣼽	水良月
𬈰	水了巛止
𢴇	扌幸丮
𫬢	口口犬咼
𪁄	鳥士口
𦹸	艸日十田
𢶐	扌虎豆
刧	去刀
𣌔	日宀夂口頁
𥡘	禾𤰇
𩰈	長彡食堯
𬦗	走己耒
𪒗	黑水网木
悑	心甫
𠻀	口行走
𪅩	三厶人彡鳥
𪮈	扌人吏
𣹗	水王人彡
𦪼	舟禾𠂇旨
𪟓	刀子日比
𢲫	扌馬
𡈺	圍口貝亼冊
𬠨	虫聿皿
𦡞	月木木示
𥻹	米艸亼小
𫆭	肉辵米
𢸾	扌廾同廾
𫋑	虫王刀王
𣻃	水人丶不口
鴺	大弓鳥
㫻	日亼冊
𬅳	谷欠門心
𪄸	丰貝鳥
𫿰	宀子文
𬙛	四大冫
𪽛	尸几几田
𬂥	束匕
𠿵	口豸艮
𫸬	冂九弓丨
𱲢	米凵儿夂舟皿
𤊭	火广示
𢮫	扌女又弓
𫄆	糸石卒
𬹀	鹿艸亡巛
𬚞	可耳邑
𩺩	魚网去
𣡚	果束刀貝
𣇊	日不口
𦄂	糸帶
𨐿	辛斤斤貝
𤀕	水宀工廾土
𤒟	火禾乃頁
䱒	魚邑
𫐮	辵亼冊
𢫕	扌永
𢪗	扌人卜
虶	虫于
𤻫	疒业土寸
𡭲	少出
𤏦	火丰刀糸
𨠴	酉西
𬨵	辵斤丿之
𬂨	木寸竹
𥱫	竹大長
𥈶	目南
𠽕	口扌一彐止
𢫘	扌卜尸
𠸚	口艸丩口
𤍅	火歹刀火
𤂬	水三石
𬀭	日卜尸
𫴾	小日比
𦝎	水去肉
𦹳	艸今貝
𢱸	扌辵食
𤴭	疒八
埮	土火火
𧛶	衤行之寸
𠺰	口禾尔
𡮣	小門才
𦪐	舟囪心
𨑜	辵下
𤾟	白言午
𦕟	耳永
䇻	竹尸毛
𬈅	水去中
𠌧	人亼口手
揾	扌日皿
紷	糸令
𲎣	屮宀夂齒
𬰓	雨宀肉又示
𠫾	去多
𥰇	竹言十
撔	扌日京
𪝕	人分皿
𪝻	人至刀水西
𡫶	宀屮人冫王廾
𡮮	小門心
𫰟	女二月
𤄲	水言堇
𡒯	土艸冃豕
𤁩	水斤斤貝
𡮍	小扌出
𡍟	扌石廾
𦩳	舟者
𪡉	呂竹
𦑃	更羽
𡭕	一小
𫵋	音心小
𤠅	犬不皿
𪨆	少火鬼人
𠓹	入王亼冊
𧞥	衣内口爪女
𫬊	口貝尸㇕口
𠁚	下會
𢮩	扌子瓜
𪄤	大長鳥
𠰚	口尔
𬆄	正宀且
𣅶	日宀
𥱭	竹人長
𫅹	耒田
𬧻	婁車
𬔫	辛木网貝
𬖮	米監
𥊘	目宀大可
𪤍	土尸工衤
𤺭	疒竹聿
𩄓	雨世木
𫔷	門一廾己心
𡅢	口衤木木示
𧠅	西行𠂉日夂邑
𬦡	足竹
𡅐	艸令善
𠳝	口不口
囒	口艸門柬
𠺹	口艸大弓
𫥜	冫令卒
𠸄	口艸冂大
𤏨	火禾爻巾
𪔚	南豆支同
㺔	犬爲
㙁	土每
𢹥	扌厂甘月犬土
𠇍	人心
𥇁	目人主
𣌂	日豕者
𩽗	魚王矛内口
𬋼	父羊永
𪦓	女目民
𬬃	金白巾竹
𡃾	口木业廾
𢟞	心冫東
𨳱	午門
𡡧	女矢口日
𤗲	爿三厶人彡
𡄪	口口虫隹
𪷶	水爪幺大令
𥢳	禾水者
𢠦	心堇
𩳳	鬼來
𫜹	彐
𢶽	扌阜爪臼
㕪	口冂儿
𨇘	龍足
𡃘	口言火火
䔲	艸癶豆
柪	木幺力
𨀾	足水女
𱒚	口吏
𬉊	水耳口千土
𣛠	木网貝
𨭺	金木木示
𪚤	龍亡月千土
𠑉	人谷辵食
𤘂	爿䒑目勹夕
𣎏	圍古𠂇月
蒣	艸行余
攊	扌厂禾禾止
𱮆	犬衤刀
𣐲	木口丩
𢲲	扌良邑
𡥵	子日比
𫄕	糸田止匕糸
𤗹	爿釆田
𣼰	水王廾心
𤥭	王車
𣉐	日辵术
抸	扌丿之
𫻂	女又心艮
𠶜	口牛木刀
𫺼	心爪丨臼
𫕖	阜可口今
𪤻	多皮
𧖐	虫監見
䈵	竹公羽
吘	口午
𨡧	酉爿犬
𠊡	人羊儿
𠵋	口白工
𤿱	另刀皮
𤀒	水俞心
𨆥	扌口貝足
𦓊	耂會
鈙	金攴
𧋾	虫邑
𫤓	人匕頁辵食
𡅷	口言羊我
𥸁	竹堇隹
𥇸	目丘山
𩠴	首會
𫔮	門月
𦀹	糸木寸
𪿁	辛甲手目
𥺾	米止月
𢢉	水艸𠂇口心
𤟛	犬象比
𩄑	雨南
𡆙	口言象比象比
𢭜	扌南几
𦟶	月米卜口
㰁	木三石
𡀰	口人山隹
𪁳	呂鳥
𠰺	口人弋
𩩬	南几骨
𥟹	禾几吏
㳌	水甲
鱙	魚堯
𢷯	扌匚三口大
𢘮	心立
𡶀	山内
𡵉	山兀
㧼	扌表
㜥	女网貝
𢯔	扌舌刀
𪣾	土厶肉比
𫃰	糸厶大三
𤅧	水艸屯日虫虫
𤆸	火心
𣈙	日人歹刀
𧓆	虫人專
𫩍	反雨田
𤺴	疒幸卩又
𢯤	扌日匕卩
𢡿	心門木
𢟎	心行走
𥚅	示乚耳
𬩐	辵甬出
𥻸	米四本
𥒮	石尸毛
𤗤	爿工貝
櫗	木䒑目戈人
𪞸	囟午
𡻗	山真
𡻓	山人丶不口
𡚃	金屯大
𢯜	扌糸卜
𤂱	水禾丿刀入水
𫼩	扌䒑巾
𠳗	口南几
𢴜	扌白⺍儿
𡓄	土艸辵夂丰
𪦟	女子於
挅	扌乃木
𠶊	口土皮
𪭃	心雨丿田皿
𠒷	先人言
𣜰	木广兼
䁘	目肉缶
𪨚	尸并主
𣈖	目丰廾扌
𣅘	日亏
𢳳	扌山亼冊
𫸉	广予辵土羊
𡅨	口竹𠂊厂八言
𫯐	多本
𤐡	火土鬼
嵿	山丁頁
𥗳	石宀夂口頁
𥮉	竹甫
𫮂	土广由
螉	虫公羽
𩊾	革甬
𬩕	辵咼午
𱣜	木扌厂卩
𦚗	月匚巾
𪹜	火广車
𪭥	扌𠂇工
𢫝	扌夂冫
𪵦	音气
𩚵	食甘
𥞖	禾用
𦪵	舟竹其
𤳧	呂鬼廾
𨃐	足艸厶口
𩤕	馬表
𫃀	米宀女
𫃩	糸女丑
𤒴	火水日幺幺火
𢏿	弓宀夕卩
釖	金刀
鐄	金黃
𬁀	氏日少
𥬧	竹人上
𧦔	几言十
𢷮	扌业土寸
𢲨	扌水每
𦟂	月辵米
𢠄	心山宀示
𩺺	魚白匕旡
𣵲	水人半
𣖖	木扌之寸
𫯰	夫重
𢂰	巾爪尹
𪮍	手甘木
𢘭	心用
𡀷	口辵盾
𨀊	足乃子
𥹀	米心
𠷦	口象儿力
𣘌	木示口儿
𢩮	扌弋
𤃠	水食爪女
𦄃	糸扌斤口
𥂉	屯二欠皿
𡄨	口山女束攴
𪰓	日平
埁	土山今
𤳰	尸毛尺一田凵
𫀥	屮乂凵禸昔
𢜝	心事
𦞍	言十肉
𫓆	金十甫寸
𫼴	手呂
𫥛	冫三口木
𬗽	糸田木寸
忊	心丁
𦹶	艸木貝
糆	米面
𬜊	舌貝刀
𢜢	心行皮
𧋃	虫才子
𠿲	隹口日一
𠻼	口艸豆
𣓆	木爪壬
𧿆	足巳
𡱩	扌丿七尺
𠞛	戶羽刀
𦛍	月再
𬳚	首扌足
𧽇	申丿走己
𨐸	辛癶豆
𬦶	足至刀
𫢍	斤人
𩭜	長彡口欠
𬀶	日生刀
𥿁	糸王
挭	扌更
䌌	糸羽白
𡉽	土宀
𤻏	疒臼土殳
𢺓	扌雨水爪壬
䃹	石門柬
拪	扌西
𡊸	土戈十
𣌛	日一三又木頁
𫥯	尺丶田凵尸毛
𬍍	犬者南
𫅰	非心羽
𪸁	水广廿又土皮
𫁔	穴工匚王
𢜜	心虎
淁	水辛女
𩅻	雨水者
𣼱	水人禺
𫺽	自心亼卩
𲃪	足文寸
𧺂	者見赤
𩅘	雨辵束
𢩧	扌乙
𢭻	扌口欠
𤴪	疒几
𢥖	心齊示
𣇜	日貝
𨰲	金監見
𥢉	南禾朿
𡀠	口人𤰇
𠼼	口艸爪子
𠐬	人禾乃頁
𣘈	朱亼冊
𨷯	門廾牙廾扌
𠛌	冂儿刀
嚛	口白幺幺木
𬛘	月八酉寸
𬛒	月水者
𥉲	目尸工衤
𬷊	鳥瓜
𩠔	首毛
𡫨	宀必山見
𢪮	扌木
𪜾	人且力
𠼴	口匕頁
𬞚	艸石卒
𬧇	足水爪女
𡒮	申昜土
𨦁	金人士
𢵉	扌貝丿之
𢚹	心日亏
𬆅	尚正
𨁬	足人申
𠔮	兼凡
𣎷	木乙
𢒎	冃兀彡
𬙖	四下
𨕭	上辵車
𧎝	虫禾廾
𧿐	足千
𤮒	瓦尸婁
𠝕	刀日比
𧿫	足斗
𠷥	口京丁
𬺗	辛甲下
𤇮	火丿之
𠾔	口禾公儿
𣘁	木可可
𡃋	亼冊口貝
𫊔	艸者歹刀火
𡮓	千北少
𥶯	鬼竹由
𬂇	月王刀王
㧵	扌不口
𢪱	扌勿
𢖕	行幺夂婁
𪩬	巴竹
𩚧	食戈
𠅎	亡失
𦨑	舟才
𪽸	疒走戉
𦚔	月刀口
𥗎	石禾𠂇旨
𨅾	足三木
幍	巾爪臼
𢢲	心艸世木
𤢫	犬百奔
㘃	口艸𠂇口心
𪹰	火文隹
𣞃	口木匚三口
𥶂	竹其多
𨄟	土隹足
𩷶	魚艸亡
𩳴	鬼土土卜
𪸯	火爪女
𪡭	口酉己
㳹	水木王
匬	匚俞
𪬲	分心心艮
𠜏	口巾刀
𢶶	扌音心
𧁴	艸亼口口从刀
𥊗	目水火火
𢶻	扌艸風
𣠘	木竹白⺍十
𪸟	火夕卜
𬛎	肉冂隹
𢭫	扌阜一兀
𪬫	音心竹
𫢵	人氐下
𨘗	辵业土寸
𦵙	艸水女口
𪷄	水月公儿
𠽇	口水白工
𣄇	方亼冊
𠽛	口阜今云
𨠉	酉心
厔	厂至
𩆡	雨辵肉缶
𪂱	鳥卜日十
𦟍	月艸亥
𦜀	月口犬
𢹨	扌糸三厶人彡
𣲍	水兀
𪉾	鹵每攴
𤼓	疒艸監
𪰃	㫃其半
𥧪	王廾穴工
𪾋	二又皿
𬆃	正水巿
𪽖	冄邑田
𩮔	長彡九車
𫡭	土里乙
𢴞	手目从
𨖼	辵丿目从
𩙻	乙冫非非心
𥑶	石耒
𨮈	金音欠
𠴑	口艸女
𣑴	木水工
𫜵	爪
頺	禾乃頁
𢰽	扌𠂊彐心
𩅀	雨幸丮
𦚖	月丿之
𪯛	方攴𠂹糸
𪁴	鳥谷
𣼯	水土丶不口
睈	目口千土
𥃚	音舟殳皿
𢚶	心爪女
𣠰	木竹門日
𨃏	足人彐冂又
𫃉	西米屯
𤺯	疒門心
𫮹	土艸一火日小
𬎸	臼儿生
䘜	衤巾
𤽸	白爿士
𫤠	先日比
𧦖	言丿屮
𡱶	尸呂
𣗱	禾刀木下
𣟂	木宀䒑目比
𦠯	月門木
𠸥	口言十
𣎞	巴月屮宀夂
𠽀	口人禺
𠳨	口每
𤑉	火廾牙廾
𪔡	貝南豆支
𫥣	兼凡
阦	阜火
𣭃	圍人毛
𥱬	竹言己
𬍄	犬麻
𥿂	糸心
𩹹	魚隹又
𫐽	辵米少
𫗁	几二辵食
𡂅	口山囟八夂
鴂	夬鳥
𢉽	广木古
𩕳	宀心皿丁頁
𨤵	里水火火
𫇶	艸再
𧒅	虫貝丿之
𠼷	厶口𢦏口
𢝜	心京丁
𪱡	月入示
𬜜	舟禾丿刀入水
𢸢	扌竹彑豕
𠤩	网厶肉比匕
𩻻	魚一火日小
𠁑	帶下
撁	扌亠幺冂牛
𦕳	耳耂
熣	火山隹
𪣱	土立竹
𥺺	米山立
䨔	雨光
𫡌	中中龹卩
䳧	鳥𠂊厂矢
𬳕	首竹
䁛	目鬼
𣗓	未者
𫋩	虫見燕
𫺴	亡心口月
刦	去刀
伵	人四
𥿀	糸日
䓊	艸五口
𡏟	土肉缶
𨇉	足山一火日小
𬇅	毛匚三口
𠸼	口辵一𠂊十
𤈤	火勹乂凵
𪵤	气可
𠻷	口王見
𥌦	目夫夫車
𫃔	米卜口龹卩
𧍊	虫厂土土
𬒼	示乚多
𨹬	阜呂
𣖝	木艸人士
𫱏	亡女共
𨀑	夕卜足
𠦩	十木攴
𢲮	扌耳止
𪮦	扌行貝寸
𢤢	心屮宀土丮火
𡀇	口艸重
𨁝	足屮八子
𡾫	山禾乃頁
𦟻	月匚艸𠂇口
𪇌	鳥曲辰
𪟦	田力隹
笣	竹勹巳
𪸔	火止
𣵮	水丰邑
㕸	口立
𢯮	扌田月
𦨜	舟戈
𧎛	虫穴犬
𣎊	月眉
𦢳	戶月爲
猚	犬隹
𦓅	耂艸亼小
𬈋	水二又皿
𨱪	長丹丶
𨔊	辵卒
𫡔	竹刀亡
𪱮	亡月千土工貝
𦂾	糸辵失
𢷂	扌歹又米
𫆿	田月辵米
𫌄	衤厶大三
𢯠	扌水皮
𧘸	衤屯
𤾰	白旡大牛止
𣦰	厂禾禾止吏
𬩍	辵多米
𦼛	艸走人彡
𥉸	目臣又土
𪿄	目竹辛甲
𤶺	疒口欠
𫑺	酉㠯一巾
𬲄	几二穴公
𥬉	竹丩厶
𧢑	見門日
𩟂	食辵咼
𤒠	火者見
𪹷	火日甘衤
䠏	足癶天
𨃋	足䒑巾
𨴦	又丰門
𤟂	犬亡月
檒	木木風
𨅰	足木二人口又
𠻉	口辵舌
𤔷	乃又皿爪尹
𮬩	心鳥
𪾭	目木木
𪬪	竹俞心
𠳑	口扌匕卩
𫱩	女又广廿又
𫶾	巾人
𥙪	示乚半
𫾝	麻手且八
𫘃	香音欠
𩵿	魚卜㇕
𠁙	不言乍
𧔚	虫穴身弓
柆	木立
𩕆	辛日頁
𤸨	疒兆小
𫑽	酉疋束
吔	口也
𨯛	金艸阜今云
𦭦	艸主
鈢	金木
𧐻	虫土隹
𬱍	巛頁於
𦍛	羊永乚
𦇮	糸金重
𢇢	广山
𠺱	口工丮心
𠺲	口扌辰
𠴤	口土心
𨌀	車耳
𩅹	雨水眉
𫪸	五口四
𠈋	人戈十
𤓢	火日衣口口甘
𡂲	口天上人歹刀
𥉫	目辛甲
𡃓	口扌釆田
𫈨	艸田介
𬢀	斤欠見
𡃊	口禾𠂇旨
𫧣	南竹
𫇰	艸臼
𥸒	竹日衣口口甘
篘	竹𠂇艸
澾	水辵土羊
㯿	木巛囟釆
𤮠	瓦艸冃豕
𥉩	辛甲目
𡆗	口辵网糸隹
𨇑	足网厶肉比
𫈜	艸水由
𣼮	水是匕
𫤏	人匕頁辵匕卩
𥯒	竹𢦏口
𪠺	口扌丮
𠼵	口人京丁
膁	月兼
𠴠	口亼内
𫊿	虫公廾
𬛩	臣卜南
𪅨	禾多鳥
𨨤	金心去
𩈘	末面
㗙	口𠂇艸
鵉	亦鳥
𥳅	竹辵言
𪺘	爪尹卜貝
𪽏	田令
𤭵	瓦音
𪬏	心香
𫁧	立行之寸
𫫺	口耳由丂
𬷎	𠂆口鳥
𣱭	气亠回禾
𪡿	口月巠
𥸷	米欠
𢷁	扌月南
𦅰	糸西日十
𫐹	辵眉
𥅿	目扌丮
𫒬	金人多
𦪨	舟足吏
𫷞	年非心
𨦀	金口丩
𠶤	口尚
𤬈	𠂊厂矢瓜
𤮗	瓦足夂口
𠸒	口人口木
𥧩	穴糸内
𤯱	大可生
𥻠	米目少
𡮋	小木攴
啺	口昜
𪾦	目卜尸
𨫅	金人亼冊
𢱒	扌羊大
𦅱	糸虫朱
𣦛	人尚正
𦊚	四本
秥	禾卜口
𣈘	日广卜口
𥜀	尸毛示且
𪨐	盡太
㵣	水日勹亡欠
𦤰	自犬今貝
𤡌	犬門一𠂊
𠻊	口广廿巾
𡌢	土今口
𨀤	足耒
𡭺	少而
𤞖	犬耒
𨗊	辵者邑
𦗝	耳車斤
𣐆	木七刀
𫫀	口立可
𬛕	來戶月
𪟅	冫夬刀
𠴎	口水丿大
𠯋	口八丂
𫲤	刀口子
嚂	口監
𦝅	月人刀心
矑	目虎田皿
𦡬	月亼一乂凵禸
𪁆	鳥𠂆口
𢶹	扌日音
𪸽	火人至
𫻔	心貝戔
𡮄	小宀夕卩
焩	火朋
﨏	土谷
𠓇	光良月
𪆣	日京鳥
𬩥	辵豕來
𩺯	㫃矢魚
橬	木旡旡日
𢂜	尹布
𣳢	水夕卜
𪬡	心二又貝
𥊣	尚直
𡺥	山禺
𦟪	月辵車
𢭾	扌艸凡
𢳆	扌敖
𣙙	木束攴
𥒦	石土也
啌	口穴工
稴	禾兼
𫣂	人乃又皿
㖺	口艸屯日
𦛼	月斤廾
𦟏	月广車
𤮞	山鬼瓦
𡄬	亼口云鬼
𡄁	口广亠回禾
㖹	口分皿
𤞦	犬每
𠸘	口人谷
泑	水幺力
𡥚	子可
𨧆	金不口
𥭶	竹艸亡
𣆯	日行
𥸠	竹骨曲豆
𤺲	疒尚攴
𨀽	足口巾
𤻼	疒魚日
刟	刀口刀
𱏰	光雨田
塳	土辵夂丰
𢱘	扌立厂彡
𪤿	多土里
𤶏	疒光
𨇵	足堯多
𡆞	口鬥卯亞斤
𤑟	火魚日
𤏧	火竹亼口
𬕹	竹辛甲下
𦣎	月堇隹
𢙔	心示乚
𦮲	艸示乚
𢠧	心囟八夂
苭	艸幺力
𬑵	半矢豆
𱞋	心卜尸
𨇗	足厂禾禾止
𣰳	毛竹辛甲
𦟑	月人大可
𫯨	尸毛天
𪥔	穴工大
𤢗	犬雨田
𠷇	口㫃也
𩄲	雨辵米
𬖆	竹辛甲王廾
𢥷	自心旡大牛止
𨘘	尸毛辵束
𤮾	兀甘
𣙫	木竹立
𨅻	足穴牛口
噒	口米舛
𩖅	婁攴頁
𡅬	口心衣目水
𨡨	酉其
摙	扌辵車
𣄒	於才土
𬏡	疒戊
𦃐	糸又爪虫
𬵿	魚艸門柬
𤚧	口丿七宀牛
𨧰	金千北
𥴘	竹女甘木
𧹿	赤人旡旡日
𣈜	日貝寸
𠻒	口厂大申
袏	衤𠂇工
𬀛	方齊
𤊧	火直
𠶥	口穴弓
𩸯	魚叕
𣷰	水山石
鶮	京口鳥
𪧾	彐寸山隹
㦄	麻心
𧃷	艸虎隹亏
㗴	口門月
𢶸	扌亠回禾
吀	口千
嗗	口骨
𡈡	圍糸夂冫
𪃍	禺鳥
𫣚	吏來
𬦢	足門
𪤺	多刀亡
𣌌	日生彡頁
𥐒	矢豆骨
𧗅	血甘木
𩁦	雨田隹又
𫅚	羊大禾彐
𬠼	歹刀血
䗊	虫火火
𬪪	酉酉
𥕄	石土里
𪠱	耳又去刀丶
𱥤	毛辛甲
𧞤	衤䒑隹又
𣔩	束布
𫖄	人叚面
𬁻	月耒
𣋚	日音欠
𬉌	水口真
𠉝	人扌卜㇕
𡿅	山禺頁
𣭛	毛丿之
𢬿	扌戈廾
𫮒	土石皮
𫬱	口辵萬
𪅤	臣又土鳥
